id,commodity,condition,model,log_loss,AUC,WAIC,roc_auc,logk,s
FD,food,C,ModifiedRachlin,0.3393299863137379,0.1851139706556442,28.336568403014702,0.9110300925925928,1.2498984042760415,0.42046296488877694
VB,food,F,ModifiedRachlin,0.40905868542835433,0.20332753327928385,32.06910366304083,0.8869273809523811,-1.1262566886941618,1.2980602482267318
JDA,music,F,ModifiedRachlin,0.5374911069660618,0.5591288160866601,47.103312437168334,0.8409550540123457,-3.455552327996816,0.22931362794874502
KM,food,C,ModifiedRachlin,0.32968423372088784,0.9224840961837405,26.810564940220527,0.9314204545454545,-4.755274001865799,1.2157167348115718
LS,music,F,ModifiedRachlin,0.28186443096316444,0.9573665940934951,23.702709838010783,0.9504492694805194,-5.369443301690539,1.1765748880366045
NG,money,F,ModifiedRachlin,0.4422952234963403,0.5573191180424995,34.526358896788096,0.8713022445820434,-3.284476750363314,0.26764738913076225
CL,food,C,ModifiedRachlin,0.34744933611210727,0.9643265502037549,27.559847135073472,0.9255789062499998,-4.845346028721837,1.6046964791464458
CF,money,C,ModifiedRachlin,0.2470620933100685,0.6620561654275048,22.874933120243227,0.9645635146103896,-4.299545772588787,0.3670829116587033
DCRD,food,C,ModifiedRachlin,0.22445477339597528,0.8591856247115213,18.57546621039381,0.9665449414715718,-7.220674467909727,0.38496677735333107
AH,food,F,ModifiedRachlin,0.4175470038508574,0.7731938342498551,32.86752659387995,0.885598046875,-4.299670260661351,0.7095511541505349
SG,music,F,ModifiedRachlin,0.22015680227005568,0.9990142944433364,17.816708769382895,0.6763961397058822,-9.35098043911385,1.0431205370869752
SD,music,F,ModifiedRachlin,0.4145113020852433,0.3050115379099,33.417598265197114,0.8881611201298701,-1.3886433260848372,0.8788209790118563
JSL,money,C,ModifiedRachlin,0.42770984555319486,0.48018971869693944,34.98743443646758,0.8905023219814241,-2.343362872149403,0.7678845434351027
NG,food,C,ModifiedRachlin,0.45744746949909165,0.7404010751999496,37.44503201985954,0.8645251736111113,-5.127875521361941,0.39815415264816
CC,money,F,ModifiedRachlin,0.34574662573521575,0.43171065659743374,29.588622571809438,0.9261140873015875,-2.144199173636775,0.9608630409214415
SA,music,F,ModifiedRachlin,0.9188250777226717,0.4196817767235648,68.84608132358845,0.365537109375,-1.6116649252640654,0.41487154945446464
BF,food,C,ModifiedRachlin,0.2196547209312319,0.6342810274622042,20.657892260224443,0.9728653846153847,-6.4240622449889955,0.1373800935406898
EM,food,F,ModifiedRachlin,0.2586318699930833,0.07454152970786014,21.72020596043654,0.9567274305555555,0.16715692111786892,1.2488879803035542
RD,music,F,ModifiedRachlin,0.5855227662310623,0.6219982239150276,45.15032428604768,0.8021628344481605,-3.792559701879918,0.372988124035303
ND,money,C,ModifiedRachlin,0.10949932637826684,0.9938992127253761,11.353299521721032,0.9919809253246753,-5.495805375404221,1.9180839215809369
CL,music,F,ModifiedRachlin,0.1646888491473293,0.5522706739324941,14.841985218216285,0.960939821981424,-3.17773858831329,0.27849635445703597
FD,money,F,ModifiedRachlin,0.41540112073803803,0.42521593269279645,32.84235844254719,0.8872457561728395,-2.103372206855579,0.9393199463802347
SG,music,C,ModifiedRachlin,,0.9994997360037069,1.9514732122260388,,-9.52587076272818,1.1182765456006283
CC,food,C,ModifiedRachlin,0.8379970057336961,0.5750755238504539,61.711418994103575,0.2623140625,-3.4852600822310578,0.2870472624139659
SD,food,C,ModifiedRachlin,0.337741888701652,0.9596155011509478,27.208349189631814,0.9274075520833333,-5.77298122249752,1.0309780665535806
RV,food,C,ModifiedRachlin,0.4392024631433049,0.9268142630266085,35.079523114347545,0.861716590909091,-5.621466537350068,0.8557440603301497
YVH,music,C,ModifiedRachlin,0.8148050205143859,0.43778497886799317,61.54848630235717,0.4963057275541795,-1.710319323483015,0.36401691261162555
JSL,money,F,ModifiedRachlin,0.4637118832612014,0.633082144363854,36.402906802716544,0.86384326625387,-3.7339393510513847,0.4317670308389573
MH,money,F,ModifiedRachlin,0.5349327438976434,0.5129610393160333,41.42189824893529,0.8187619969040247,-2.5866283087810316,0.30550865827157914
ND,food,C,ModifiedRachlin,0.4176402885222603,0.5976879871876636,32.82493888897406,0.8906354166666668,-2.894285994949244,1.1795496312883982
LD,money,C,ModifiedRachlin,0.3040694918300544,0.7752194375563671,26.766680560290638,0.9499656249999999,-3.9790255849463905,0.90239635378586
BF,music,F,ModifiedRachlin,0.408719159508504,0.5729057202918468,33.57014783159336,0.8981379243827159,-2.87965225542785,0.7640398366379338
MH,music,C,ModifiedRachlin,0.16140898017464178,0.443430466392702,16.10526666999166,0.9854180169753087,-2.32611225287237,1.5238533713790796
SD,food,F,ModifiedRachlin,0.2413793995753602,0.2106793734440239,21.305432483740976,0.9647015873015873,-1.226558919994277,1.3772320408178012
GW,money,C,ModifiedRachlin,0.40559411238528476,0.7778275081869439,32.19666094915361,0.8776066053511706,-4.394601751075376,0.6861172370938875
CL,music,C,ModifiedRachlin,0.3101039005107481,0.6223288960918277,27.636155418680442,0.9464815476190477,-4.046499203705832,0.31226673944916966
PF,money,C,ModifiedRachlin,0.1948915067818101,0.963312728153008,17.929852974214775,0.9696885451505017,-4.8906768508027705,1.5506311368767574
JSL,music,F,ModifiedRachlin,0.4647832112326459,0.5118883107706047,36.91898271855061,0.8600578124999999,-2.532148557822041,0.49217581940476296
DN,music,C,ModifiedRachlin,,0.999485320699639,1.938519645228646,,-9.523168924140965,1.114423969971043
KM,music,F,ModifiedRachlin,0.37271259449423927,0.7430145553060716,30.34454563772509,0.9061813080495356,-3.699223535292979,0.9698761467747994
JLN,food,F,ModifiedRachlin,0.3217982556680984,0.22724730432172513,26.384724692213965,0.9337897727272728,-1.270130618742824,1.2906927431838253
FD,money,C,ModifiedRachlin,0.3083880015480176,0.4620195436614417,27.211003949329925,0.940971484375,-2.3328218347007383,1.1466751826352424
BJ,food,C,ModifiedRachlin,0.932219603606931,0.49678768085409847,68.47486031494884,0.001751623376623375,-2.3826003282899206,0.36599492296046704
JDA,money,F,ModifiedRachlin,0.5352021700337648,0.5386003953720102,40.86965803321833,0.7974718364197532,-2.883995954000166,0.3392485245512674
YVH,money,C,ModifiedRachlin,0.44822524917253037,0.9685067491516008,36.08268457933126,0.8421458333333334,-7.479131742782624,0.7073261014838262
JD,music,C,ModifiedRachlin,0.317599199780872,0.6014950970041444,28.624435415552735,0.9414553571428572,-3.547152444883881,0.37582711026873955
BF,money,F,ModifiedRachlin,0.31159669321373085,0.9425320746348196,26.71387704509899,0.9337329545454546,-7.474365919248852,0.5732976307766101
AB,money,F,ModifiedRachlin,0.3286699406569454,0.9956289726706599,26.937293516312057,0.7818076171875,-8.540538620409913,0.9282232060252454
BD,food,F,ModifiedRachlin,0.43842916540831656,0.28169363009917514,34.14380052211981,0.8715174603174605,-1.413631219350053,1.0569738587031359
SE,food,F,ModifiedRachlin,0.3770653757131552,0.07263527863112679,32.08565339946516,0.8382774014778326,1.5424937275053696,0.7088723656506314
BF,money,C,ModifiedRachlin,0.2580100660161826,0.9488813320770826,21.643746636551803,0.9553899038461536,-7.010453515927211,0.6652885639017636
BF,music,C,ModifiedRachlin,0.3216791573860123,0.6358512148776979,26.57188734805098,0.9439659280936455,-5.084382878674179,0.21011462635960754
CC,music,F,ModifiedRachlin,0.32096992681452396,0.44161819698172067,26.762852428973826,0.9436368034055727,-2.078543056913935,0.6900767133531935
DG,money,F,ModifiedRachlin,0.3993477734824148,0.5565596113782058,33.915497203358505,0.8984173828124999,-3.0729572006666137,0.35640175314741157
ER,music,C,ModifiedRachlin,0.2675033108712247,0.9848064318462284,22.344065362063787,0.9371262315270938,-8.22020898020254,0.7489349610169255
LD,music,C,ModifiedRachlin,0.36531524437837193,0.9571345825635427,30.871274318965007,0.9053643663194444,-5.435243319267934,1.1435249708924098
CV,music,C,ModifiedRachlin,0.4579769349403652,0.8032962479120276,41.43733539709832,0.8522278428093646,-5.909096651205029,0.41471975760324153
BJ,money,F,ModifiedRachlin,0.38419235622183306,0.8490794145597489,30.654786058725296,0.9075066406250001,-4.181149939108218,1.1494106202712646
MK,music,C,ModifiedRachlin,0.4051909518612073,0.8012561757985568,35.967572835533005,0.9125403428093646,-5.0461339639498055,0.5584081306393018
LS,food,C,ModifiedRachlin,0.3422744297705309,0.8957736265228649,27.64821111201259,0.9250478896103895,-4.415083323830137,1.2655878230266266
RR,money,C,ModifiedRachlin,0.5323358743415427,0.6107371188916214,41.505606045852566,0.8311832561728395,-4.361918438166172,0.23323965807430966
AD,food,C,ModifiedRachlin,0.3915958247834709,0.70236242324172,30.64537506847275,0.903328173374613,-3.2398499731554704,1.455668066408991
AH,music,C,ModifiedRachlin,0.3591704895623772,0.6625693615971734,29.93236492868015,0.9227824218749999,-3.1025810847836572,1.4033784204329003
AF,food,C,ModifiedRachlin,0.3952959652259407,0.20032819701526886,31.586947218527886,0.893428093645485,-0.5858003847084273,0.8486013730287814
AK,music,F,ModifiedRachlin,0.48083804729534124,0.6297135135728444,37.73840470410102,0.83640625,-3.394776733824064,0.5904724460814708
JL,food,F,ModifiedRachlin,0.5286814718726369,0.5230838113778589,41.08489596083953,0.7653125,-2.817875160474159,0.22721255792983205
GA,money,C,ModifiedRachlin,0.43702997367499974,0.6970684522097892,34.48606996106316,0.8660229933110368,-5.287078044908598,0.2949790887562092
FD,music,F,ModifiedRachlin,0.4496537455156111,0.38039335859892337,35.461579180827485,0.8486757305194805,-1.4369277742818614,0.5186177404532947
ER,food,F,ModifiedRachlin,0.586916545490094,0.5822718752276211,44.96787327473449,0.8210908730158732,-3.119698665445505,0.5070434169667043
ZZ,money,C,ModifiedRachlin,0.41083570310759654,0.41087368503577104,36.55650728948937,0.909350396825397,-1.6840349806450285,0.5086774279542869
JD,food,C,ModifiedRachlin,0.3418365220645297,0.48732022951114634,28.31210338387656,0.9358429783950619,-2.3806919890253058,0.7462855421360455
AB,music,C,ModifiedRachlin,0.4522168924622315,0.7259619622219218,36.34204311459617,0.8577204545454544,-6.427793501846465,0.2453288111484368
JLN,music,C,ModifiedRachlin,0.36860676691164224,0.42590057893824484,30.016564811943994,0.9176909722222224,-2.238379196061477,1.3968406731085474
GW,food,F,ModifiedRachlin,0.469835075224523,0.4320910538798802,36.39261944194968,0.8223103174603176,-1.9712201264633091,0.624328771766721
BD,money,C,ModifiedRachlin,0.37731098589606105,0.9105917012168487,34.67228194461652,0.9148619916267942,-4.554903176157466,1.2657707914341065
DD,money,F,ModifiedRachlin,0.19565651474204526,0.6598795395832637,19.109627007553275,0.9728492288961038,-4.024392750051166,0.4287149245798749
AB,money,C,ModifiedRachlin,0.28430059574338107,0.9923434793676367,24.01893225467567,0.9372809709821429,-9.2095030932232,0.7416879919234182
AF,money,C,ModifiedRachlin,0.48015134316272917,0.4789005990804538,38.03962143648489,0.847550390625,-2.3547819990448517,0.8552658006695572
CF,music,C,ModifiedRachlin,0.17962750506118708,0.4218164830482254,16.882604474859427,0.9832604166666667,-2.261117635670395,1.5947514967783787
CF,food,C,ModifiedRachlin,0.4325835556543605,0.4977039393779669,34.705736800784535,0.8937326171875,-2.3920773324976885,0.360761775772179
MK,food,F,ModifiedRachlin,0.5035437767667913,0.5285103617187434,40.16053013530543,0.8477238095238099,-2.739307830071959,0.3667550338917167
NG,music,C,ModifiedRachlin,0.40696802061596293,0.6063877412906914,33.08661492068721,0.89083203125,-3.1393835223605495,0.6743906518324743
ER,food,C,ModifiedRachlin,,0.998541378148665,1.9449610634646552,,-9.131805063385746,1.0167858952488518
JL,music,F,ModifiedRachlin,0.40483221426907473,0.9303145019201609,32.40239522885533,0.8867717013888889,-5.45700529491636,0.9301099111534413
JB,food,C,ModifiedRachlin,0.35767436462273217,0.9695959614541461,28.988175802045923,0.9159959134615383,-7.936922963477129,0.6514819774957769
AH,food,C,ModifiedRachlin,0.3381307709047629,0.638824908993026,27.218096793415118,0.93140625,-3.0566022190964275,1.212250588586368
DCRD,music,F,ModifiedRachlin,0.2533316196353024,0.936107625838769,21.274851073335697,0.9652541806020067,-8.357593774407269,0.46333549633815635
ER,music,F,ModifiedRachlin,0.3339169500683329,0.5087208553484253,27.757591596643557,0.9329243827160494,-2.541837537108026,1.3438740280234978
AD,money,F,ModifiedRachlin,0.4118439639433769,0.5647868736729456,33.76670094009314,0.9069245756172838,-3.56733915057121,0.22718615943183373
SP,money,F,ModifiedRachlin,0.43072921798017894,0.187440733273159,33.803177374373064,0.8695470920138888,-0.8030969864714623,1.0708713358817707
GA,money,F,ModifiedRachlin,0.26685408323080767,0.9492413176042336,23.023469827134495,0.9416364966555184,-4.800977482603299,1.4361683851959317
YVH,money,F,ModifiedRachlin,,0.0011153613735668051,2.710589286734633,,5.960322710640673,1.3001298804738959
RV,music,C,ModifiedRachlin,0.3520850898176673,0.38432570227917057,28.467312263945754,0.9225828125000001,-1.5841600488058685,0.5911639076843174
CL,money,F,ModifiedRachlin,0.4032160396843033,0.6125061554399786,32.92266316706092,0.8973115079365082,-3.689198475693874,0.3707210201502774
SG,money,C,ModifiedRachlin,0.5397366294601303,0.5927996730210732,43.21027493727816,0.7876677631578948,-3.7236240242327354,0.2917189556098538
BJ,food,F,ModifiedRachlin,0.9220964483249032,0.4899645833153081,67.82391961424901,0.010014204545454547,-2.315401485611027,0.392366592491882
SG,money,F,ModifiedRachlin,0.3570361122234976,0.1383352323488905,29.76688359320524,0.9209058441558442,-0.5422063900794168,1.2064460603328093
RD,food,F,ModifiedRachlin,0.5922646989849099,0.44529127774777205,44.76030892334802,0.7296586363636364,-1.49265647535236,0.24370300558366767
AT,music,C,ModifiedRachlin,0.3679107747419437,0.7458834998283405,30.32896098182104,0.9165956349206351,-3.5033966983665006,1.2588766816424468
AB,food,C,ModifiedRachlin,0.4488155537694898,0.8564354137698588,35.904385552225435,0.8478420454545456,-5.9881938250780005,0.5205499491040627
LG,money,C,ModifiedRachlin,0.3529424961960922,0.5852271631740962,30.510615061627355,0.9266097136222912,-2.871908723372794,1.0142709747377214
